name,description,tooltip,optional,tier,type,dice,range,casttime,duration,cooldown,itemname,itemtype,itemeffect,itemvalue,id,rank,DA0,DA1,DA2,DA3,DA4,DA5,DA6,DA7,DA8,DA9,DB0,DB1,DB2,DB3,DB4,DB5,DB6,DB7,DB8,DB9,DC0,DC1,DC2,DC3,DC4,DC5,DC6,DC7,DC8,DC9,DD0,DD1,DD2,DD3,DD4,DD5,DD6,DD7,DD8,DD9,DE0,DE1,DE2,DE3,DE4,DE5,DE6,DE7,DE8,DE9,DF0,DF1,DF2,DF3,DF4,DF5,DF6,DF7,DF8,DF9,DG0,DG1,DG2,DG3,DG4,DG5,DG6,DG7,DG8,DG9,DH0,DH1,DH2,DH3,DH4,DH5,DH6,DH7,DH8,DH9,DI0,DI1,DI2,DI3,DI4,DI5,DI6,DI7,DI8,DI9,DJ0,DJ1,DJ2,DJ3,DJ4,DJ5,DJ6,DJ7,DJ8,DJ9,DK0,DK1,DK2,DK3,DK4,DK5,DK6,DK7,DK8,DK9,DL0,DL1,DL2,DL3,DL4,DL5,DL6,DL7,DL8,DL9,DM0,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DN0,DN1,DN2,DN3,DN4,DN5,DN6,DN7,DN8,DN9,DO0,DO1,DO2,DO3,DO4,DO5,DO6,DO7,DO8,DO9,DP0,DP1,DP2,DP3,DP4,DP5,DP6,DP7,DP8,DP9,DQ0,DQ1,DQ2,DQ3,DQ4,DQ5,DQ6,DQ7,DQ8,DQ9,DR0,DR1,DR2,DR3,DR4,DR5,DR6,DR7,DR8,DR9,DS0,DS1,DS2,DS3,DS4,DS5,DS6,DS7,DS8,DS9,DT0,DT1,DT2,DT3,DT4,DT5,DT6,DT7,DT8,DT9,DU0,DU1,DU2,DU3,DU4,DU5,DU6,DU7,DU8,DU9,DV0,DV1,DV2,DV3,DV4,DV5,DV6,DV7,DV8,DV9,DW0,DW1,DW2,DW3,DW4,DW5,DW6,DW7,DW8,DW9,DX0,DX1,DX2,DX3,DX4,DX5,DX6,DX8,DX9,DY0,DY1,DY2,DY3,DY4,DY5,DY6,DY7,DY8,DY9,DZ0,DZ1,DZ2,DZ3,DZ4,DZ5,DZ6,DZ7,DZ8,DZ9,D0A,D1A,D2A,D3A,D4A,D5A,D6A,D7A,D8A,D9A,D0B,D1B,D2B,D3B,D4B,D5B,D6B,D7B,D8B,D9B,D0C,D1C,D2C,D3C,D4C,D5C,D6C,D7C,D8C,D9C,D0D,D1D,D2D,D3D,D4D,D5D,D6D,D7D,D8D,D9D,D0E,D1E,D2E,D3E,D4E,D5E,D6E,D7E,D8E,D9E,D0F,D1F,D2F,D3F,D4F,D5F,D6F,D7F,D8F,D9F,D0G,D1G,D2G,D3G,D4G,D5G,D6G,D7G,D8G,D9G,D0H,D1H,D2H,D3H,D4H,D5H,D6H,D7H,D8H,D9H,D0I,D1I,D2I,D3I,D4I,D5I,D6I,D7I,D8I,D9I,D0J,D1J,D2J,D3J,D4J,D5J,D6J,D7J,D8J,D9J,D0K,D1K,D2K,D3K,D4K,D5K,D6K,D7K,D8K,D9K,D0L,D1L,D2L,D3L,D4L,D5L,D6L,D7L,D8L,D9L,D0M,D1M,D2M,D3M,D4M,D5M,D6M,D7M,D8M,D9M,D0N,D1N,D2N,D3N,S0,S1,S2,S3,S4,S5,S6,S7,S8,S01,S03,S04,S05,S06,S08,S13,S14,S15,S16,S18,S34,S35,S36,S38,S45,S46,S48,S56,S68,S0H,S1H,S3H,S4H,S5H,S6H,S8H,SAH,TA0,TA1,TA2,TA3,TA4,TA5,TA6,TA7,TA8,TA9,TB0,TB1,TB2,TB3,TB4,TB5,TB6,TB7,FA0,FA1,FA2,FA3,FA4,FA5,FA6,FA7,FA8,FA9,FB0,FB1,FB2,FB3,FB4,FB5,FB6,FB7,FB8,FB9,FC1,FC2,FC3,FC4,FC5,FC6,FC7,FC8,FC9,FD0,FD1,FD2,FD3,FD4,FD5,FD6,FD7,FD8,FD9,FE0,FE1,FE2,FE3,FE4,FE5,FE6,FE7,FE8,FE9,FF0,FF1,FF2,FF3,FF4,FF5,FF6,FF7,FF8,FF9,FG0,FG1,FG2,FG3,FG4,FG5,FG6,FG7,FG8,FG9,FH0,FH1,FH2,FH3,FH4,FH5,FH6,FH7,FH8,FH9,FI0,FI1,FI2,FI3,FI4,FI5,FI6,FI7,FI8,FI9,FJ0,FJ1,FJ2,FJ3,FJ4,FJ5,FJ6,FJ7,FJ8,FJ9,FK0,FK1,FK2,FK3,FK4,FK5,FK6,FK7,FK8,FK9,FL0,FL1,FL2,FL3,FL4,FL5,FL6,FL7,FL8,FL9,FM0,FM1,FM2,FM3,FM4,FM5,FM6,FM7,FM8,FM9,FN0,FN1,FN2,FN3,FN4,FN5,FN6,FN7,FN8,FN9,FO0,FO1,FO2,FO3,FO4,FO5,FO6,FO7,FO8,FO9,FP0,FP1,FP2,FP3,FP4,FP5,FP6,FP7,FP8,FP9,FQ0,FQ1,FQ2,FQ3,FQ4,FQ5,FQ6,FQ7,FQ8,FQ9,FR0,FR1,FR2,FR3,FR4,FR5,FR6,FR7,FR8,FR9,FS0,FS1,FS2,FS3,FS4,FS5,FS6,FS7,FS8,FS9,FT0,FT1,FT2,FT3,FT4,FT5,FT6,FT7,FT8,FT9,FU0,FU1,FU2,FU3,FU4,FU5,FU6,FU7,FU8,FU9,FV0,FV1,FV2,FV3,FV4,FV5,FV6
Skill With Attacks,"<p>Choose one type of weapon or Attack in which you are not already trained:</p>
<ul>
<li class=""selectable"" data-spellid=""0442"">Automatic Weapons</li>
<li class=""selectable"" data-spellid=""0422"">Blades</li>
<li class=""selectable"" data-spellid=""0416"">Blunt Weapons</li>
<li class=""selectable"" data-spellid=""0410"">Bows</li>
<li class=""selectable"" data-spellid=""1557"">Crossbows</li>
<li class=""selectable"" data-spellid=""0162"">Pistols</li>
<li class=""selectable"" data-spellid=""1903"">Polearms</li>
<li class=""selectable"" data-spellid=""0134"">Rifles</li>
<li class=""selectable"" data-spellid=""0108"">Shotguns</li>
<li class=""selectable"" data-spellid=""0042"">Throwing Weapons</li>
<li class=""selectable"" data-spellid=""0027"">Unarmed Attacks</li>
<li class=""selectable"" data-spellid=""0004"">Whips</li>
</ul>
<p>You are trained in Attacks using that type of weapon or Attack.</p>",,,4,Select,,,,,,,,,,1332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skill With Attacks,"<p>Choose one type of weapon or Attack in which you are not already trained:</p>
<ul>
<li class=""selectable"" data-spellid=""0443"">Automatic Weapons</li>
<li class=""selectable"" data-spellid=""0423"">Blades</li>
<li class=""selectable"" data-spellid=""0417"">Blunt Weapons</li>
<li class=""selectable"" data-spellid=""0411"">Bows</li>
<li class=""selectable"" data-spellid=""1558"">Crossbows</li>
<li class=""selectable"" data-spellid=""0163"">Pistols</li>
<li class=""selectable"" data-spellid=""1904"">Polearms</li>
<li class=""selectable"" data-spellid=""0135"">Rifles</li>
<li class=""selectable"" data-spellid=""0109"">Shotguns</li>
<li class=""selectable"" data-spellid=""0043"">Throwing Weapons</li>
<li class=""selectable"" data-spellid=""0029"">Unarmed Attacks</li>
<li class=""selectable"" data-spellid=""0005"">Whips</li>
</ul>
<p>You are trained in Attacks using that type of weapon or Attack.</p>",,,5,Select,,,,,,,,,,1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,TRUE,,TRUE,,TRUE,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skill With Attacks,"<p>Choose one type of weapon or Attack in which you are not already trained:</p>
<ul>
<li class=""selectable"" data-spellid=""0444"">Automatic Weapons</li>
<li class=""selectable"" data-spellid=""0424"">Blades</li>
<li class=""selectable"" data-spellid=""0418"">Blunt Weapons</li>
<li class=""selectable"" data-spellid=""0412"">Bows</li>
<li class=""selectable"" data-spellid=""1559"">Crossbows</li>
<li class=""selectable"" data-spellid=""0164"">Pistols</li>
<li class=""selectable"" data-spellid=""1905"">Polearms</li>
<li class=""selectable"" data-spellid=""0136"">Rifles</li>
<li class=""selectable"" data-spellid=""0110"">Shotguns</li>
<li class=""selectable"" data-spellid=""0044"">Throwing Weapons</li>
<li class=""selectable"" data-spellid=""0030"">Unarmed Attacks</li>
<li class=""selectable"" data-spellid=""0006"">Whips</li>
</ul>
<p>You are trained in Attacks using that type of weapon or Attack.</p>",,,6,Select,,,,,,,,,,1334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skill With Firearms,"<p>Choose one type of firearm in which you are not already trained:</p>
<ul>
<li class=""selectable"" data-spellid=""0439"">Automatic Weapons</li>
<li class=""selectable"" data-spellid=""0159"">Pistols</li>
<li class=""selectable"" data-spellid=""0131"">Rifles</li>
<li class=""selectable"" data-spellid=""0105"">Shotguns</li>
</ul>
<p>You are trained in Attacks using that type of firearm.</p>",,,1,Select,,,,,,,,,,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skill With Firearms,"<p>Choose one type of firearm in which you are not already trained:</p>
<ul>
<li class=""selectable"" data-spellid=""0442"">Automatic Weapons</li>
<li class=""selectable"" data-spellid=""0162"">Pistols</li>
<li class=""selectable"" data-spellid=""0134"">Rifles</li>
<li class=""selectable"" data-spellid=""0108"">Shotguns</li>
</ul>
<p>You are trained in Attacks using that type of firearm.</p>",,,4,Select,,,,,,,,,,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skilled Problem Solver,"Whenever you are presented with a puzzle, problem or complex situation, you may ask the GM for one hint. This can only be done once per problem you are trying to solve. When dealing with multiple problems in succession, the GM decides how many hints to provide. Only usable once between each Rest.","Whenever you are presented with a puzzle, problem or complex situation, you may ask the GM for one hint.",,1,Action,Insight,,,,Rest,,,,,1337,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Skirmish Team,"You designate two characters to be part of your skirmish team. You can change who your skirmish team is everytime you Rest, and you can only have up to two people plus yourself in your skirmish team at one time. As long as one or both of your skirmish team comrades are within immediate range of you, you all ignore the negative effects of mixed successes in combat because you have each other's backs.",Skirmish teammates within immediate range of each other ignore the negative effects of mixed successes in combat.,,1,Talent,,Immediate,,,Rest,,,,,1338,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slay,"When you get your exact number or a critical success on an Attack roll, you can kill the target outright. If your target is a PC, the character is near death instead. You must Rest between each use of this Ability.","You Attack your target, killing them outright if you roll your exact number or a critical success.",,5,Action,+1d,,,,Rest,,,,,1339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,TRUE,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,TRUE,,,,,,,,,TRUE,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sleeping Giant,"When you forgo your Action, add two dice to your dice pool for a Task in the next round. If you forgo your Action twice in a row, add three dice to your dice pool for a Task in the next round. You can perform this Feat for Attacks and other Task rolls.","Forgo your Action to add two dice to your dice pool in the next round, or forgo your Action twice in a row to add three dice instead.",,1,Action,+2d,,at least 1 round,,,,,,,1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,TRUE,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Slippery Customer,You escape from bonds or fit in a tight space to avoid danger.,You escape from bonds or fit in a tight space to avoid danger.,,3,Action,+1d,,,,,,,,,1341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke Bomb,"Add a die to your dice pool to produce a cloud of smoke within short range, allowing everyone within the immediate affected area to ignore the negative effects of mixed successes from combat rolls. The cloud dissipates in 1d6 rounds.",You produce a cloud of smoke that causes everyone within immediate area ignore the negative effects of mixed successes from combat rolls.,,1,Action,+1d,Short,,1d6 rounds,,,,,,1342,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Smoke Bomb,"Add a die to your dice pool to produce a cloud of smoke within long range, allowing everyone within the immediate affected area to ignore the negative effects of mixed successes from combat rolls. The cloud dissipates in 1d6 rounds.",You produce a cloud of smoke so that everyone within immediate area ignore the negative effects of mixed successes from combat rolls.,,4,Action,+1d,Long,,1d6 Rounds,,,,,,1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
